YEAR,MONTH,DAY_OF_MONTH,WEEKDAY,HOUR,DEP_ARR,AIRLINE_IATA,FLIGHT_ID,TO_FROM,INT_DOM_SCHENGEN,GATE_STAND,PRECIPITATION,WIND_DIRECTION,VISIBILITY,AIR_TEMPERATURE,WIND_SPEED,TARGET
2016,4,1,4,8,DEPARTURE,DY,DY606,BGO,D,B7,0.0,180,75000,3,1.5,0
2016,4,1,4,8,DEPARTURE,DY,DY744,TRD,D,B6,0.0,180,75000,3,1.5,0
2016,4,1,4,8,ARRIVAL,SK,SK246,BGO,D,38,0.0,180,75000,3,1.5,0
2016,4,1,4,8,DEPARTURE,SK,SK4472,KKN,D,A22,0.0,180,75000,3,1.5,0
2016,4,1,4,8,DEPARTURE,SK,SK4703,NCE,S,E9,0.0,180,75000,3,1.5,0
2016,4,1,4,8,DEPARTURE,WF,WF145,SOG,D,A27,0.0,180,75000,3,1.5,0
2016,4,1,4,9,DEPARTURE,JP,JP7134,TLL,S,E4,0.0,180,75000,3,1.5,0
2016,4,1,4,9,DEPARTURE,DY,DY330,BDU,D,A21,0.0,180,75000,3,1.5,0
2016,4,1,4,9,ARRIVAL,BT,BT151,RIX,S,183,0.0,180,75000,3,1.5,0
2016,4,1,4,9,DEPARTURE,DY,DY1740,BCN,S,E11,0.0,180,75000,3,1.5,0
2016,4,1,4,9,DEPARTURE,DY,DY3222,CPH,S,E13,0.0,180,75000,3,1.5,0
2016,4,1,4,9,DEPARTURE,EZ,BA8278,AAL,S,E24,0.0,180,75000,3,1.5,0
2016,4,1,4,9,DEPARTURE,SK,SK4685,BCN,S,E14,0.0,180,75000,3,1.5,0
2016,4,1,4,9,ARRIVAL,LX,LX1210,ZRH,S,95,0.0,180,75000,3,1.5,0
2016,4,1,4,9,DEPARTURE,SK,SK4755,FRA,S,E12,0.0,180,75000,3,1.5,0
2016,4,1,4,9,ARRIVAL,SK,SK345,TRD,D,176,0.0,180,75000,3,1.5,0
2016,4,1,4,9,DEPARTURE,SK,SK455,CPH,S,E18,0.0,180,75000,3,1.5,0
2016,4,1,4,9,DEPARTURE,DY,DY320,ALF,D,A14,0.0,150,75000,3,1.5,0
2016,4,1,4,9,DEPARTURE,SK,SK864,ARN,S,E10,0.0,150,75000,3,1.5,0
2016,4,1,4,9,ARRIVAL,WF,WF125,FRO,D,3,0.0,150,75000,3,1.5,0
2016,4,1,4,9,ARRIVAL,SK,SK4010,SVG,D,24,0.0,150,75000,3,1.5,0
2016,4,1,4,9,DEPARTURE,DY,DY310,KKN,D,A15,0.0,150,75000,3,1.5,0
2016,4,1,4,9,ARRIVAL,SK,SK1462,CPH,S,43,0.0,150,75000,3,1.5,0
2016,4,1,4,9,DEPARTURE,LH,LH859,FRA,S,E16,0.0,150,75000,3,1.5,0
2016,4,1,4,9,ARRIVAL,SK,SK248,BGO,D,13,0.0,150,75000,3,1.5,0
2016,4,1,4,9,DEPARTURE,BT,BT152,RIX,S,E3,0.0,150,75000,3,1.5,0
2016,4,1,4,9,ARRIVAL,DY,DY609,BGO,D,39,0.0,150,75000,3,1.5,0
2016,4,1,4,9,ARRIVAL,DY,DY749,TRD,D,44,0.0,150,75000,3,1.5,0
2016,4,1,4,9,DEPARTURE,SK,SK211,KRS,D,A8,0.0,150,75000,3,1.5,0
2016,4,1,4,9,DEPARTURE,KL,KL1142,AMS,S,E15,0.0,150,75000,3,1.5,0
2016,4,1,4,9,DEPARTURE,DY,DY1156,MUC,S,E7,0.0,150,75000,3,1.5,0
2016,4,1,4,9,DEPARTURE,WF,WF794,SSJ,D,A17,0.0,150,75000,3,1.5,0
2016,4,1,4,9,DEPARTURE,LX,LX1211,ZRH,S,E5,0.0,150,75000,3,1.5,0
2016,4,1,4,9,DEPARTURE,SK,SK4787,KEF,S,E17,0.0,150,75000,3,1.5,0
2016,4,1,4,9,ARRIVAL,DY,DY527,SVG,D,14,0.0,140,75000,4,2.6,0
2016,4,1,4,9,DEPARTURE,SK,SK4017,SVG,D,A6,0.0,140,75000,4,2.6,0
2016,4,1,4,9,ARRIVAL,DY,DY323,TOS,D,49,0.0,140,75000,4,2.6,0
2016,4,1,4,9,ARRIVAL,SK,SK1315,AES,D,20,0.0,140,75000,4,2.6,0
2016,4,1,4,9,DEPARTURE,SK,SK338,TRD,D,A19,0.0,140,75000,4,2.6,0
2016,4,1,4,10,DEPARTURE,DY,DY1502,PRG,S,E14,0.0,140,75000,4,2.6,0
2016,4,1,4,10,DEPARTURE,DY,DY1404,NCE,S,E9,0.0,140,75000,4,2.6,0
2016,4,1,4,10,DEPARTURE,SK,SK1455,CPH,S,E13,0.0,140,75000,4,2.6,0
2016,4,1,4,10,DEPARTURE,SK,SK4759,MUC,S,E8,0.0,140,75000,4,2.6,0
2016,4,1,4,10,ARRIVAL,DY,DY403,AES,D,41,0.0,140,75000,4,2.6,0
2016,4,1,4,10,ARRIVAL,DY,DY805,ARN,S,40,0.0,140,75000,4,2.6,0
2016,4,1,4,10,ARRIVAL,SK,SK252,BGO,D,15,0.0,140,75000,4,2.6,0
2016,4,1,4,10,DEPARTURE,SK,SK4490,LYR,I,F23,0.0,140,75000,4,2.6,0
2016,4,1,4,10,ARRIVAL,WF,WF188,FDE,D,7,0.0,140,75000,4,2.6,0
2016,4,1,4,10,ARRIVAL,SK,SK802,LHR,I,46,0.0,140,75000,4,2.6,0
2016,4,1,4,10,ARRIVAL,DY,DY611,BGO,D,18,0.0,140,75000,4,2.6,0
2016,4,1,4,10,ARRIVAL,DY,DY751,TRD,D,24,0.0,140,75000,4,2.6,0
2016,4,1,4,10,ARRIVAL,SK,SK2304,KSU,D,22,0.0,140,75000,4,2.6,0
2016,4,1,4,10,ARRIVAL,SK,SK347,TRD,D,16,0.0,140,75000,4,2.6,0
2016,4,1,4,10,ARRIVAL,TK,TK1751,IST,I,53,0.0,140,75000,5,3.1,0
2016,4,1,4,10,ARRIVAL,SK,SK483,ARN,S,43,0.0,140,75000,5,3.1,0
2016,4,1,4,10,ARRIVAL,SK,SK4409,TOS,D,45,0.0,140,75000,5,3.1,0
2016,4,1,4,10,ARRIVAL,SK,SK311,HAU,D,38,0.0,140,75000,5,3.1,0
2016,4,1,4,10,DEPARTURE,SK,SK4412,TOS,D,A10,0.0,140,75000,5,3.1,0
2016,4,1,4,10,DEPARTURE,SK,SK4603,DUB,I,F18,0.0,140,75000,5,3.1,0
2016,4,1,4,10,ARRIVAL,WF,WF174,HOV,D,2,0.0,140,75000,5,3.1,0
2016,4,1,4,10,ARRIVAL,SK,SK4014,SVG,D,26,0.0,140,75000,5,3.1,0
2016,4,1,4,10,ARRIVAL,DY,DY933,CPH,S,39,0.0,140,75000,5,3.1,0
2016,4,1,4,10,ARRIVAL,DY,DY183,HAU,D,47,0.0,140,75000,5,3.1,0
2016,4,1,4,10,ARRIVAL,DY,DY273,KRS,D,13,0.0,140,75000,5,3.1,0
2016,4,1,4,10,DEPARTURE,DY,DY1060,TLL,S,E19,0.0,140,75000,5,3.1,0
2016,4,1,4,10,DEPARTURE,SK,SK257,BGO,D,A15,0.0,140,75000,5,3.1,0
2016,4,1,4,10,DEPARTURE,DY,DY748,TRD,D,A6,0.0,140,75000,5,3.1,0
2016,4,1,4,10,DEPARTURE,DY,DY608,BGO,D,A12,0.0,140,75000,5,3.1,0
2016,4,1,4,10,ARRIVAL,SK,SK1464,CPH,S,48,0.0,140,75000,5,3.1,0
2016,4,1,4,10,DEPARTURE,DY,DY1550,BUD,S,E11,0.0,140,75000,5,3.1,0
2016,4,1,4,10,DEPARTURE,DY,DY1052,GDN,S,E10,0.0,140,75000,5,3.1,0
2016,4,1,4,10,ARRIVAL,DY,DY423,MOL,D,44,0.0,140,75000,5,3.1,0
2016,4,1,4,10,ARRIVAL,WF,WF325,GOT,S,93,0.0,140,75000,5,3.1,0
