sourceId,referenceTime,accumulated(precipitation_amount)(mm),timeOffset,timeResolution,timeSeriesId,performanceCategory,exposureCategory,qualityCode
sn69100:0,2017-03-29T15:00:00.000Z,262.22,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-29T16:00:00.000Z,262.17,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-29T17:00:00.000Z,262.19,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-29T18:00:00.000Z,262.2,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-29T19:00:00.000Z,262.21,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-29T20:00:00.000Z,262.2,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-29T21:00:00.000Z,262.21,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-29T22:00:00.000Z,262.22,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-29T23:00:00.000Z,262.22,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T00:00:00.000Z,262.21,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T01:00:00.000Z,262.22,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T02:00:00.000Z,262.26,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T03:00:00.000Z,262.22,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T04:00:00.000Z,262.24,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T05:00:00.000Z,262.21,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T06:00:00.000Z,262.21,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T07:00:00.000Z,262.24,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T08:00:00.000Z,262.21,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T09:00:00.000Z,262.18,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T10:00:00.000Z,262.15,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T11:00:00.000Z,262.12,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T12:00:00.000Z,262.1,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T13:00:00.000Z,262.11,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T14:00:00.000Z,262.06,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T15:00:00.000Z,262.11,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T16:00:00.000Z,262.06,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T17:00:00.000Z,262.19,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T18:00:00.000Z,262.17,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T19:00:00.000Z,262.21,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T20:00:00.000Z,262.15,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T21:00:00.000Z,262.18,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T22:00:00.000Z,262.06,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-30T23:00:00.000Z,262.1,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T00:00:00.000Z,262.1,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T01:00:00.000Z,262.11,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T02:00:00.000Z,262.08,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T03:00:00.000Z,262.13,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T04:00:00.000Z,262.1,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T05:00:00.000Z,262.07,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T06:00:00.000Z,262.21,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T07:00:00.000Z,262.2,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T08:00:00.000Z,262.13,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T09:00:00.000Z,262.1,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T10:00:00.000Z,262.12,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T11:00:00.000Z,262.08,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T12:00:00.000Z,262.09,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T13:00:00.000Z,262.0,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T14:00:00.000Z,262.02,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T15:00:00.000Z,261.94,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T16:00:00.000Z,261.99,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T17:00:00.000Z,261.96,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T18:00:00.000Z,262.01,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T19:00:00.000Z,262.0,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T20:00:00.000Z,261.96,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T21:00:00.000Z,261.97,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T22:00:00.000Z,261.97,PT0H,PT1H,0,C,2,0
sn69100:0,2017-03-31T23:00:00.000Z,261.98,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T00:00:00.000Z,261.98,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T01:00:00.000Z,261.97,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T02:00:00.000Z,262.86,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T03:00:00.000Z,263.38,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T04:00:00.000Z,263.51,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T05:00:00.000Z,263.48,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T06:00:00.000Z,263.53,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T07:00:00.000Z,263.49,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T08:00:00.000Z,263.45,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T09:00:00.000Z,263.51,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T10:00:00.000Z,263.57,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T11:00:00.000Z,263.6,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T12:00:00.000Z,263.62,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T13:00:00.000Z,263.57,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T14:00:00.000Z,263.72,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T15:00:00.000Z,264.57,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T16:00:00.000Z,264.81,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T17:00:00.000Z,265.71,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T18:00:00.000Z,266.66,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T19:00:00.000Z,267.68,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T20:00:00.000Z,268.73,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T21:00:00.000Z,269.11,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T22:00:00.000Z,269.08,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-01T23:00:00.000Z,269.09,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T00:00:00.000Z,269.14,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T01:00:00.000Z,269.12,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T02:00:00.000Z,269.12,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T03:00:00.000Z,269.41,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T04:00:00.000Z,269.4,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T05:00:00.000Z,269.45,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T06:00:00.000Z,269.45,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T07:00:00.000Z,269.45,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T08:00:00.000Z,269.49,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T09:00:00.000Z,269.5,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T10:00:00.000Z,269.58,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T11:00:00.000Z,269.52,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T12:00:00.000Z,269.55,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T13:00:00.000Z,269.57,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T14:00:00.000Z,269.59,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T15:00:00.000Z,269.58,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T16:00:00.000Z,269.7,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T17:00:00.000Z,269.69,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T18:00:00.000Z,269.85,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T19:00:00.000Z,271.12,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T20:00:00.000Z,271.19,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T21:00:00.000Z,271.25,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T22:00:00.000Z,271.28,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-02T23:00:00.000Z,271.27,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T00:00:00.000Z,271.28,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T01:00:00.000Z,271.29,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T02:00:00.000Z,271.29,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T03:00:00.000Z,271.28,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T04:00:00.000Z,271.29,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T05:00:00.000Z,271.32,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T06:00:00.000Z,271.32,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T07:00:00.000Z,271.28,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T08:00:00.000Z,271.31,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T09:00:00.000Z,271.36,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T10:00:00.000Z,271.31,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T11:00:00.000Z,271.36,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T12:00:00.000Z,271.31,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T13:00:00.000Z,271.26,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T14:00:00.000Z,271.3,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T15:00:00.000Z,271.3,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T16:00:00.000Z,271.25,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T17:00:00.000Z,271.28,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T18:00:00.000Z,271.32,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T19:00:00.000Z,271.28,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T20:00:00.000Z,271.26,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T21:00:00.000Z,271.27,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T22:00:00.000Z,271.23,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-03T23:00:00.000Z,271.29,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T00:00:00.000Z,271.31,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T01:00:00.000Z,271.32,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T02:00:00.000Z,271.29,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T03:00:00.000Z,271.26,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T04:00:00.000Z,271.3,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T05:00:00.000Z,271.3,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T06:00:00.000Z,271.25,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T07:00:00.000Z,271.23,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T08:00:00.000Z,271.18,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T09:00:00.000Z,271.18,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T10:00:00.000Z,271.2,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T11:00:00.000Z,271.21,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T12:00:00.000Z,272.02,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T13:00:00.000Z,272.65,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T14:00:00.000Z,272.74,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T15:00:00.000Z,272.65,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T16:00:00.000Z,272.79,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T17:00:00.000Z,272.8,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T18:00:00.000Z,272.88,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T19:00:00.000Z,272.9,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T20:00:00.000Z,272.92,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T21:00:00.000Z,272.89,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T22:00:00.000Z,272.88,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-04T23:00:00.000Z,272.87,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T00:00:00.000Z,272.86,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T01:00:00.000Z,272.89,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T02:00:00.000Z,272.89,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T03:00:00.000Z,272.86,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T04:00:00.000Z,272.85,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T05:00:00.000Z,272.89,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T06:00:00.000Z,272.87,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T07:00:00.000Z,272.89,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T08:00:00.000Z,272.95,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T09:00:00.000Z,272.93,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T10:00:00.000Z,272.9,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T11:00:00.000Z,272.92,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T12:00:00.000Z,272.94,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T13:00:00.000Z,273.05,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T14:00:00.000Z,273.06,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T15:00:00.000Z,272.98,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T16:00:00.000Z,273.0,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T17:00:00.000Z,272.98,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T18:00:00.000Z,273.04,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T19:00:00.000Z,273.06,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T20:00:00.000Z,273.07,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T21:00:00.000Z,273.09,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T22:00:00.000Z,273.08,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-05T23:00:00.000Z,273.08,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T00:00:00.000Z,273.06,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T01:00:00.000Z,273.05,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T02:00:00.000Z,273.08,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T03:00:00.000Z,273.14,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T04:00:00.000Z,273.14,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T05:00:00.000Z,273.75,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T06:00:00.000Z,274.04,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T07:00:00.000Z,274.33,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T08:00:00.000Z,274.53,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T09:00:00.000Z,274.71,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T10:00:00.000Z,274.8,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T11:00:00.000Z,274.97,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T12:00:00.000Z,275.07,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T13:00:00.000Z,275.18,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T14:00:00.000Z,275.27,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T15:00:00.000Z,275.35,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T16:00:00.000Z,275.85,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T17:00:00.000Z,276.12,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T18:00:00.000Z,276.39,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T19:00:00.000Z,276.61,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T20:00:00.000Z,277.35,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T21:00:00.000Z,277.6,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T22:00:00.000Z,277.81,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-06T23:00:00.000Z,278.46,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T00:00:00.000Z,278.69,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T01:00:00.000Z,279.34,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T02:00:00.000Z,280.92,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T03:00:00.000Z,281.55,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T04:00:00.000Z,281.79,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T05:00:00.000Z,281.8,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T06:00:00.000Z,281.79,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T07:00:00.000Z,281.78,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T08:00:00.000Z,281.79,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T09:00:00.000Z,281.81,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T10:00:00.000Z,281.8,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T11:00:00.000Z,281.77,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T12:00:00.000Z,281.74,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T13:00:00.000Z,281.74,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T14:00:00.000Z,281.71,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T15:00:00.000Z,281.71,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T16:00:00.000Z,281.7,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T17:00:00.000Z,281.75,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T18:00:00.000Z,281.72,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T19:00:00.000Z,281.69,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T20:00:00.000Z,281.7,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T21:00:00.000Z,281.73,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T22:00:00.000Z,281.79,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-07T23:00:00.000Z,281.78,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T00:00:00.000Z,281.78,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T01:00:00.000Z,281.94,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T02:00:00.000Z,282.12,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T03:00:00.000Z,282.24,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T04:00:00.000Z,282.57,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T05:00:00.000Z,282.7,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T06:00:00.000Z,282.74,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T07:00:00.000Z,282.77,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T08:00:00.000Z,282.78,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T09:00:00.000Z,283.27,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T10:00:00.000Z,283.37,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T11:00:00.000Z,283.43,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T12:00:00.000Z,284.11,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T13:00:00.000Z,284.11,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T14:00:00.000Z,284.37,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T15:00:00.000Z,284.41,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T16:00:00.000Z,284.4,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T17:00:00.000Z,284.38,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T18:00:00.000Z,284.38,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T19:00:00.000Z,284.63,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T20:00:00.000Z,284.85,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T21:00:00.000Z,284.96,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T22:00:00.000Z,284.93,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-08T23:00:00.000Z,284.94,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T00:00:00.000Z,284.95,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T01:00:00.000Z,284.93,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T02:00:00.000Z,284.92,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T03:00:00.000Z,284.93,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T04:00:00.000Z,284.96,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T05:00:00.000Z,284.91,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T06:00:00.000Z,284.95,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T07:00:00.000Z,284.97,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T08:00:00.000Z,284.83,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T09:00:00.000Z,284.93,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T10:00:00.000Z,284.94,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T11:00:00.000Z,284.91,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T12:00:00.000Z,284.92,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T13:00:00.000Z,284.94,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T14:00:00.000Z,284.94,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T15:00:00.000Z,284.93,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T16:00:00.000Z,284.92,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T17:00:00.000Z,284.96,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T18:00:00.000Z,285.42,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T19:00:00.000Z,285.95,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T20:00:00.000Z,286.12,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T21:00:00.000Z,286.45,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T22:00:00.000Z,286.6,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-09T23:00:00.000Z,287.06,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T00:00:00.000Z,287.05,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T01:00:00.000Z,287.15,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T02:00:00.000Z,287.37,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T03:00:00.000Z,289.71,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T04:00:00.000Z,290.34,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T05:00:00.000Z,290.99,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T06:00:00.000Z,291.29,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T07:00:00.000Z,291.37,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T08:00:00.000Z,291.37,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T09:00:00.000Z,291.39,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T10:00:00.000Z,291.61,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T11:00:00.000Z,291.61,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T12:00:00.000Z,291.7,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T13:00:00.000Z,291.7,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T14:00:00.000Z,291.7,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T15:00:00.000Z,291.84,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T16:00:00.000Z,292.61,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T17:00:00.000Z,292.69,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T18:00:00.000Z,292.83,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T19:00:00.000Z,292.82,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T20:00:00.000Z,292.77,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T21:00:00.000Z,292.78,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T22:00:00.000Z,292.85,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-10T23:00:00.000Z,292.82,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-11T00:00:00.000Z,292.79,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-11T01:00:00.000Z,292.83,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-11T02:00:00.000Z,292.81,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-11T03:00:00.000Z,292.73,PT0H,PT1H,0,C,2,0
sn69100:0,2017-04-11T04:00:00.000Z,292.75,PT0H,PT1H,0,C,2,0
